order_id;employee_id;order_items;cost;order_time
401;928006887;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink};17.96;09/19/2022
402;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,tater tots,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};47.76999999999999;09/19/2022
403;529006731;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};37.029999999999994;09/19/2022
404;928006235;{buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink};40.50999999999999;09/19/2022
405;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};51.359999999999985;09/19/2022
406;928006235;{buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink};9.18;09/19/2022
407;928006887;{fountain drink,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,french fries,tater tots,fountain drink,fountain drink,fountain drink,fountain drink};21.320000000000004;09/19/2022
408;529006731;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,fountain drink,buns,grilled chicken,pepperjack cheese,buns,crispy chicken,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};55.249999999999986;09/19/2022
409;229000879;{lettuce,grilled chicken,croutons,ceasar dressing,fountain drink};9.48;09/19/2022
410;928006887;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink};18.16;09/19/2022
411;529006731;{buns,grilled chicken,pepperjack cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,grilled chicken,croutons,ceasar dressing,tater tots,french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};67.41999999999999;09/19/2022
412;928006887;{buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};43.37999999999999;09/19/2022
413;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,lettuce,grilled chicken,croutons,ceasar dressing,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};97.78999999999998;09/19/2022
414;229000879;{buns,crispy chicken,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,french fries,buns,grilled chicken,pepperjack cheese,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};39.279999999999994;09/19/2022
415;928006235;{buns,grilled chicken,pepperjack cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};68.52;09/19/2022
416;229000879;{fountain drink,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,fountain drink,fountain drink,fountain drink,fountain drink};17.439999999999998;09/19/2022
417;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};74.00999999999999;09/19/2022
418;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink};16.259999999999998;09/19/2022
419;928006235;{fountain drink,buns,beef,lettuce,onions,tomatoes,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink};46.81;09/19/2022
420;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink};24.140000000000004;09/19/2022
421;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink};5.68;09/19/2022
422;229000879;{buns,grilled chicken,pepperjack cheese,fountain drink};7.779999999999999;09/19/2022
423;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};49.76999999999999;09/19/2022
424;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};43.37999999999999;09/19/2022
425;529006731;{buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink};21.050000000000004;09/19/2022
426;529006731;{buns,beef,lettuce,onions,tomatoes,buns,crispy chicken,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink};42.99999999999999;09/19/2022
427;229000879;{buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};39.489999999999995;09/19/2022
428;928006235;{chicken tenders,chicken tenders,chicken tenders,honey mustard,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};51.75999999999999;09/19/2022
429;529006731;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,grilled chicken,croutons,ceasar dressing,fountain drink,fountain drink,fountain drink};25.440000000000005;09/19/2022
430;928006235;{buns,crispy chicken,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink};19.360000000000003;09/19/2022
431;529006731;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,grilled chicken,pepperjack cheese,buns,crispy chicken,tater tots,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink};33.2;09/19/2022
432;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,lettuce,grilled chicken,croutons,ceasar dressing,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink};30.220000000000006;09/19/2022
433;229000879;{buns,crispy chicken,tater tots,fountain drink,fountain drink};11.959999999999999;09/19/2022
434;928006235;{french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,french fries,tater tots,lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};51.649999999999984;09/19/2022
435;928006887;{tater tots,buns,crispy chicken,fountain drink};9.77;09/19/2022
436;928006887;{buns,grilled chicken,bacon,cheddar cheese,avocado,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,crispy chicken,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};88.48999999999998;09/19/2022
437;928006235;{fountain drink,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};47.26999999999999;09/19/2022
438;928006235;{buns,crispy chicken,tater tots,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};69.80999999999999;09/19/2022
439;928006887;{lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink};31.040000000000003;09/19/2022
440;928006887;{chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};66.44;09/19/2022
441;529006731;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,french fries,tater tots,buns,crispy chicken,french fries,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};58.11999999999999;09/19/2022
442;928006887;{fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};42.779999999999994;09/19/2022
443;928006887;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};76.09999999999998;09/19/2022
444;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};57.06999999999999;09/19/2022
445;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};43.97999999999999;09/19/2022
446;928006887;{lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,french fries,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};80.21;09/19/2022
